5. January 2017 | 22:38:16 | - ArmedVehicles = 0
5. January 2017 | 22:38:16 | - VehicleRepair = 0
5. January 2017 | 22:38:16 | - TuningHack = 1
5. January 2017 | 22:38:16 | - PayForGuns = 0
5. January 2017 | 22:38:16 | - SpawnVehicles = 2
5. January 2017 | 22:38:16 | - MaxTotalWarnings = 15
5. January 2017 | 22:38:16 | - TooManyWarningsAction = 1
5. January 2017 | 22:38:16 | - AirbrakeDetection = 1
5. January 2017 | 22:38:16 | - SpeedhackDetection = 0
5. January 2017 | 22:38:16 | 0 IP-bans have been loaded.
5. January 2017 | 22:38:16 | 0 temporary bans have been loaded.
5. January 2017 | 22:38:16 | 0 whitelist entries have been loaded.
5. January 2017 | 22:38:16 | 0 blacklist entries have been loaded.
5. January 2017 | 22:38:16 | 41 bad words have been loaded.
5. January 2017 | 22:38:16 | 4 forbidden weapons have been loaded.
5. January 2017 | 22:38:16 | JunkBuster has been configurated.
5. January 2017 | 22:38:16 | JunkBuster (v11) has successfully been loaded.
5. January 2017 | 22:48:36 | Executing JunkBuster Chrome for player 'test_hesap123'.
5. January 2017 | 22:52:03 | pected player with spawning vehicle: Jayden_McDeflers (0, 92.44.117.108), Police Ranger.
5. January 2017 | 22:52:16 | Executing JunkBuster Chrome for player 'Inked_Test'.
5. January 2017 | 22:53:40 | Executing JunkBuster Chrome for player 'Kaitlyn_Jennings'.
5. January 2017 | 22:57:57 | Resetting player classes.
5. January 2017 | 23:00:38 | Executing JunkBuster Chrome for player 'Kaitlyn_Jennings'.
5. January 2017 | 23:01:57 | Executing JunkBuster Chrome for player 'Jayden_McDeflers'.
5. January 2017 | 23:02:35 | Resetting player classes.
5. January 2017 | 23:03:06 | Executing JunkBuster Chrome for player 'Kaitlyn_Jennings'.
5. January 2017 | 23:03:40 | Executing JunkBuster Chrome for player 'Jayden_McDeflers'.
5. January 2017 | 23:04:52 | Resetting player classes.
5. January 2017 | 23:05:22 | Executing JunkBuster Chrome for player 'Kaitlyn_Jennings'.
5. January 2017 | 23:07:16 | Resetting player classes.
5. January 2017 | 23:07:40 | Executing JunkBuster Chrome for player 'Kaitlyn_Jennings'.
5. January 2017 | 23:10:25 | Resetting player classes.
21. February 2017 | 22:10:47 | Loading JunkBuster...
21. February 2017 | 22:10:47 | Current JunkBuster configuration: 
21. February 2017 | 22:10:47 | - WeaponHack = 0
21. February 2017 | 22:10:47 | - MoneyHack = 0
21. February 2017 | 22:10:47 | - Jetpack = 0
21. February 2017 | 22:10:47 | - HealthHack = 0
21. February 2017 | 22:10:47 | - ArmourHack = 1
21. February 2017 | 22:10:47 | - DriveBy = 3
21. February 2017 | 22:10:47 | - Spam = 0
21. February 2017 | 22:10:47 | - CommandSpam = 0
21. February 2017 | 22:10:47 | - BadWords = 0
21. February 2017 | 22:10:47 | - CarJackHack = 0
21. February 2017 | 22:10:47 | - TeleportHack = 1
21. February 2017 | 22:10:47 | - MaxPing = 1000
21. February 2017 | 22:10:47 | - SpectateHack = 0
21. February 2017 | 22:10:47 | - Blacklist = 0
21. February 2017 | 22:10:47 | - IpBans = 0
21. February 2017 | 22:10:47 | - TempBans = 0
21. February 2017 | 22:10:47 | - SpawnKill = 3
21. February 2017 | 22:10:47 | - CapsLock = 0
21. February 2017 | 22:10:48 | - 3DSpeed = 0
21. February 2017 | 22:10:48 | - MaxSpeed = 999
21. February 2017 | 22:10:48 | - AdminImmunity = 1
21. February 2017 | 22:10:48 | - Advertisement = 0
21. February 2017 | 22:10:48 | - FreezeUpdate = 0
21. February 2017 | 22:10:48 | - SpawnTime = 10
21. February 2017 | 22:10:48 | - CheckpointTeleport = 1
21. February 2017 | 22:10:48 | - Airbrake = 130
21. February 2017 | 22:10:48 | - TankMode = 1
21. February 2017 | 22:10:48 | - WarnPlayers = 0
21. February 2017 | 22:10:48 | - SingleplayerCheats = 1
21. February 2017 | 22:10:48 | - MinFPS = 1
21. February 2017 | 22:10:48 | - DisableBadWeapons = 1
21. February 2017 | 22:10:48 | - CBug = 16
21. February 2017 | 22:10:48 | - AntiBugKill = 1
21. February 2017 | 22:10:48 | - NoReload = 100
21. February 2017 | 22:10:48 | - NoReloadForSawnOff = 4
21. February 2017 | 22:10:48 | - ActiveGMC = 2
21. February 2017 | 22:10:48 | - GMCBan = 0
21. February 2017 | 22:10:48 | - ServerSideHealth = 1
21. February 2017 | 22:10:48 | - CheckVMPos = 0
21. February 2017 | 22:10:48 | - QuickTurn = 1
21. February 2017 | 22:10:48 | - VehicleTeleport = 1
21. February 2017 | 22:10:48 | - Wallride = 170
21. February 2017 | 22:10:48 | - DisplayTextDraw = 1
21. February 2017 | 22:10:48 | - AFK = 0
21. February 2017 | 22:10:48 | - PickupTeleport = 1
21. February 2017 | 22:10:48 | - FlyHack = 40
21. February 2017 | 22:10:48 | - JunkBusterChrome = 1
21. February 2017 | 22:10:48 | - CheckWalkAnims = 1
21. February 2017 | 22:10:48 | - ReportMoneyHack = 0
21. February 2017 | 22:10:48 | - SpeedhackAdvanced = 20
21. February 2017 | 22:10:49 | - Joypad = 0
21. February 2017 | 22:10:49 | - ArmedVehicles = 0
21. February 2017 | 22:10:49 | - VehicleRepair = 0
21. February 2017 | 22:10:49 | - TuningHack = 1
21. February 2017 | 22:10:49 | - PayForGuns = 0
21. February 2017 | 22:10:49 | - SpawnVehicles = 2
21. February 2017 | 22:10:49 | - MaxTotalWarnings = 15
21. February 2017 | 22:10:49 | - TooManyWarningsAction = 1
21. February 2017 | 22:10:49 | - AirbrakeDetection = 1
21. February 2017 | 22:10:49 | - SpeedhackDetection = 0
21. February 2017 | 22:10:49 | 0 IP-bans have been loaded.
21. February 2017 | 22:10:49 | 0 temporary bans have been loaded.
21. February 2017 | 22:10:49 | 0 whitelist entries have been loaded.
21. February 2017 | 22:10:49 | 0 blacklist entries have been loaded.
21. February 2017 | 22:10:49 | 41 bad words have been loaded.
21. February 2017 | 22:10:49 | 4 forbidden weapons have been loaded.
21. February 2017 | 22:10:49 | JunkBuster has been configurated.
21. February 2017 | 22:10:49 | JunkBuster (v11) has successfully been loaded.
21. February 2017 | 22:10:52 | Resetting player classes.
21. February 2017 | 22:13:52 | Loading JunkBuster...
21. February 2017 | 22:13:53 | Current JunkBuster configuration: 
21. February 2017 | 22:13:53 | - WeaponHack = 0
21. February 2017 | 22:13:53 | - MoneyHack = 0
21. February 2017 | 22:13:53 | - Jetpack = 0
21. February 2017 | 22:13:53 | - HealthHack = 0
21. February 2017 | 22:13:53 | - ArmourHack = 1
21. February 2017 | 22:13:53 | - DriveBy = 3
21. February 2017 | 22:13:53 | - Spam = 0
21. February 2017 | 22:13:53 | - CommandSpam = 0
21. February 2017 | 22:13:53 | - BadWords = 0
21. February 2017 | 22:13:53 | - CarJackHack = 0
21. February 2017 | 22:13:53 | - TeleportHack = 1
21. February 2017 | 22:13:53 | - MaxPing = 1000
21. February 2017 | 22:13:53 | - SpectateHack = 0
21. February 2017 | 22:13:53 | - Blacklist = 0
21. February 2017 | 22:13:53 | - IpBans = 0
21. February 2017 | 22:13:53 | - TempBans = 0
21. February 2017 | 22:13:53 | - SpawnKill = 3
21. February 2017 | 22:13:53 | - CapsLock = 0
21. February 2017 | 22:13:53 | - 3DSpeed = 0
21. February 2017 | 22:13:53 | - MaxSpeed = 999
21. February 2017 | 22:13:53 | - AdminImmunity = 1
21. February 2017 | 22:13:53 | - Advertisement = 0
21. February 2017 | 22:13:53 | - FreezeUpdate = 0
21. February 2017 | 22:13:53 | - SpawnTime = 10
21. February 2017 | 22:13:53 | - CheckpointTeleport = 1
21. February 2017 | 22:13:53 | - Airbrake = 130
21. February 2017 | 22:13:53 | - TankMode = 1
21. February 2017 | 22:13:53 | - WarnPlayers = 0
21. February 2017 | 22:13:53 | - SingleplayerCheats = 1
21. February 2017 | 22:13:53 | - MinFPS = 1
21. February 2017 | 22:13:53 | - DisableBadWeapons = 1
21. February 2017 | 22:13:53 | - CBug = 16
21. February 2017 | 22:13:53 | - AntiBugKill = 1
21. February 2017 | 22:13:53 | - NoReload = 100
21. February 2017 | 22:13:53 | - NoReloadForSawnOff = 4
21. February 2017 | 22:13:53 | - ActiveGMC = 2
21. February 2017 | 22:13:53 | - GMCBan = 0
21. February 2017 | 22:13:53 | - ServerSideHealth = 1
21. February 2017 | 22:13:53 | - CheckVMPos = 0
21. February 2017 | 22:13:53 | - QuickTurn = 1
21. February 2017 | 22:13:53 | - VehicleTeleport = 1
21. February 2017 | 22:13:53 | - Wallride = 170
21. February 2017 | 22:13:53 | - DisplayTextDraw = 1
21. February 2017 | 22:13:53 | - AFK = 0
21. February 2017 | 22:13:53 | - PickupTeleport = 1
21. February 2017 | 22:13:53 | - FlyHack = 40
21. February 2017 | 22:13:53 | - JunkBusterChrome = 1
21. February 2017 | 22:13:53 | - CheckWalkAnims = 1
21. February 2017 | 22:13:53 | - ReportMoneyHack = 0
21. February 2017 | 22:13:53 | - SpeedhackAdvanced = 20
21. February 2017 | 22:13:53 | - Joypad = 0
21. February 2017 | 22:13:53 | - ArmedVehicles = 0
21. February 2017 | 22:13:53 | - VehicleRepair = 0
21. February 2017 | 22:13:53 | - TuningHack = 1
21. February 2017 | 22:13:53 | - PayForGuns = 0
21. February 2017 | 22:13:53 | - SpawnVehicles = 2
21. February 2017 | 22:13:53 | - MaxTotalWarnings = 15
21. February 2017 | 22:13:53 | - TooManyWarningsAction = 1
21. February 2017 | 22:13:53 | - AirbrakeDetection = 1
21. February 2017 | 22:13:53 | - SpeedhackDetection = 0
21. February 2017 | 22:13:53 | 0 IP-bans have been loaded.
21. February 2017 | 22:13:53 | 0 temporary bans have been loaded.
21. February 2017 | 22:13:53 | 0 whitelist entries have been loaded.
21. February 2017 | 22:13:53 | 0 blacklist entries have been loaded.
21. February 2017 | 22:13:53 | 41 bad words have been loaded.
21. February 2017 | 22:13:53 | 4 forbidden weapons have been loaded.
21. February 2017 | 22:13:53 | JunkBuster has been configurated.
21. February 2017 | 22:13:53 | JunkBuster (v11) has successfully been loaded.
21. February 2017 | 22:15:03 | IP 127.0.0.1 has logged in as RCON-admin
21. February 2017 | 22:15:11 | pected player with spawning vehicle: Ashley_Woods (0, 127.0.0.1), Police Car (LSPD).
21. February 2017 | 22:16:39 | Executing JunkBuster Chrome for player 'Ashley_Woods'.
21. February 2017 | 22:23:10 | Executing JunkBuster Chrome for player 'Ashley_Woods'.
21. February 2017 | 22:25:25 | Executing JunkBuster Chrome for player 'Ashley_Woods'.
21. February 2017 | 22:25:47 | Resetting player classes.
21. February 2017 | 22:26:54 | Executing JunkBuster Chrome for player 'Henry_Schneider'.
21. February 2017 | 22:29:43 | Executing JunkBuster Chrome for player 'Ashley_Woods'.
21. February 2017 | 22:30:29 | pected player with carjack hack: Ashley_Woods (0, 127.0.0.1), Henry_Schneider.
21. February 2017 | 22:30:29 | Executing JunkBuster Chrome for player 'Ashley_Woods'.
21. February 2017 | 22:32:38 | Executing JunkBuster Chrome for player 'Ashley_Woods'.
21. February 2017 | 22:33:48 | Executing JunkBuster Chrome for player 'Ashley_Woods'.
21. February 2017 | 22:34:21 | pected player with spawning vehicle: Henry_Schneider (1, 78.162.133.203), Elegy.
21. February 2017 | 22:38:58 | Executing JunkBuster Chrome for player 'Ashley_Woods'.
21. February 2017 | 22:50:38 | Resetting player classes.
21. February 2017 | 22:54:07 | Resetting player classes.
21. February 2017 | 22:56:35 | Resetting player classes.
21. February 2017 | 22:59:19 | Executing JunkBuster Chrome for player 'Ashley_Woods'.
21. February 2017 | 23:00:53 | Executing JunkBuster Chrome for player 'Ashley_Woods'.
21. February 2017 | 23:11:20 | pected player with spawning vehicle: Ashley_Woods (0, 127.0.0.1), Police Car (SFPD).
27. February 2017 | 18:38:36 | Loading JunkBuster...
27. February 2017 | 18:38:36 | Current JunkBuster configuration: 
27. February 2017 | 18:38:36 | - WeaponHack = 0
27. February 2017 | 18:38:36 | - MoneyHack = 0
27. February 2017 | 18:38:36 | - Jetpack = 0
27. February 2017 | 18:38:36 | - HealthHack = 0
27. February 2017 | 18:38:36 | - ArmourHack = 1
27. February 2017 | 18:38:36 | - DriveBy = 3
27. February 2017 | 18:38:36 | - Spam = 0
27. February 2017 | 18:38:36 | - CommandSpam = 0
27. February 2017 | 18:38:36 | - BadWords = 0
27. February 2017 | 18:38:36 | - CarJackHack = 0
27. February 2017 | 18:38:36 | - TeleportHack = 1
27. February 2017 | 18:38:36 | - MaxPing = 1000
27. February 2017 | 18:38:36 | - SpectateHack = 0
27. February 2017 | 18:38:36 | - Blacklist = 0
27. February 2017 | 18:38:36 | - IpBans = 0
27. February 2017 | 18:38:36 | - TempBans = 0
27. February 2017 | 18:38:36 | - SpawnKill = 3
27. February 2017 | 18:38:36 | - CapsLock = 0
27. February 2017 | 18:38:36 | - 3DSpeed = 0
27. February 2017 | 18:38:36 | - MaxSpeed = 999
27. February 2017 | 18:38:36 | - AdminImmunity = 1
27. February 2017 | 18:38:36 | - Advertisement = 0
27. February 2017 | 18:38:36 | - FreezeUpdate = 0
27. February 2017 | 18:38:36 | - SpawnTime = 10
27. February 2017 | 18:38:36 | - CheckpointTeleport = 1
27. February 2017 | 18:38:36 | - Airbrake = 130
27. February 2017 | 18:38:36 | - TankMode = 1
27. February 2017 | 18:38:36 | - WarnPlayers = 0
27. February 2017 | 18:38:36 | - SingleplayerCheats = 1
27. February 2017 | 18:38:36 | - MinFPS = 1
27. February 2017 | 18:38:36 | - DisableBadWeapons = 1
27. February 2017 | 18:38:36 | - CBug = 16
27. February 2017 | 18:38:36 | - AntiBugKill = 1
27. February 2017 | 18:38:36 | - NoReload = 100
27. February 2017 | 18:38:36 | - NoReloadForSawnOff = 4
27. February 2017 | 18:38:36 | - ActiveGMC = 2
27. February 2017 | 18:38:36 | - GMCBan = 0
27. February 2017 | 18:38:36 | - ServerSideHealth = 1
27. February 2017 | 18:38:36 | - CheckVMPos = 0
27. February 2017 | 18:38:36 | - QuickTurn = 1
27. February 2017 | 18:38:36 | - VehicleTeleport = 1
27. February 2017 | 18:38:36 | - Wallride = 170
27. February 2017 | 18:38:36 | - DisplayTextDraw = 1
27. February 2017 | 18:38:36 | - AFK = 0
27. February 2017 | 18:38:36 | - PickupTeleport = 1
27. February 2017 | 18:38:36 | - FlyHack = 40
27. February 2017 | 18:38:36 | - JunkBusterChrome = 1
27. February 2017 | 18:38:36 | - CheckWalkAnims = 1
27. February 2017 | 18:38:36 | - ReportMoneyHack = 0
27. February 2017 | 18:38:36 | - SpeedhackAdvanced = 20
27. February 2017 | 18:38:36 | - Joypad = 0
27. February 2017 | 18:38:36 | - ArmedVehicles = 0
27. February 2017 | 18:38:36 | - VehicleRepair = 0
27. February 2017 | 18:38:36 | - TuningHack = 1
27. February 2017 | 18:38:36 | - PayForGuns = 0
27. February 2017 | 18:38:36 | - SpawnVehicles = 2
27. February 2017 | 18:38:36 | - MaxTotalWarnings = 15
27. February 2017 | 18:38:36 | - TooManyWarningsAction = 1
27. February 2017 | 18:38:36 | - AirbrakeDetection = 1
27. February 2017 | 18:38:36 | - SpeedhackDetection = 0
27. February 2017 | 18:38:36 | 0 IP-bans have been loaded.
27. February 2017 | 18:38:36 | 0 temporary bans have been loaded.
27. February 2017 | 18:38:36 | 0 whitelist entries have been loaded.
27. February 2017 | 18:38:36 | 0 blacklist entries have been loaded.
27. February 2017 | 18:38:36 | 41 bad words have been loaded.
27. February 2017 | 18:38:36 | 4 forbidden weapons have been loaded.
27. February 2017 | 18:38:36 | JunkBuster has been configurated.
27. February 2017 | 18:38:36 | JunkBuster (v11) has successfully been loaded.
27. February 2017 | 18:39:12 | Loading JunkBuster...
27. February 2017 | 18:39:12 | Current JunkBuster configuration: 
27. February 2017 | 18:39:12 | - WeaponHack = 0
27. February 2017 | 18:39:12 | - MoneyHack = 0
27. February 2017 | 18:39:12 | - Jetpack = 0
27. February 2017 | 18:39:12 | - HealthHack = 0
27. February 2017 | 18:39:12 | - ArmourHack = 1
27. February 2017 | 18:39:12 | - DriveBy = 3
27. February 2017 | 18:39:12 | - Spam = 0
27. February 2017 | 18:39:12 | - CommandSpam = 0
27. February 2017 | 18:39:12 | - BadWords = 0
27. February 2017 | 18:39:12 | - CarJackHack = 0
27. February 2017 | 18:39:12 | - TeleportHack = 1
27. February 2017 | 18:39:12 | - MaxPing = 1000
27. February 2017 | 18:39:12 | - SpectateHack = 0
27. February 2017 | 18:39:12 | - Blacklist = 0
27. February 2017 | 18:39:12 | - IpBans = 0
27. February 2017 | 18:39:12 | - TempBans = 0
27. February 2017 | 18:39:12 | - SpawnKill = 3
27. February 2017 | 18:39:12 | - CapsLock = 0
27. February 2017 | 18:39:12 | - 3DSpeed = 0
27. February 2017 | 18:39:13 | - MaxSpeed = 999
27. February 2017 | 18:39:13 | - AdminImmunity = 1
27. February 2017 | 18:39:13 | - Advertisement = 0
27. February 2017 | 18:39:13 | - FreezeUpdate = 0
27. February 2017 | 18:39:13 | - SpawnTime = 10
27. February 2017 | 18:39:13 | - CheckpointTeleport = 1
27. February 2017 | 18:39:13 | - Airbrake = 130
27. February 2017 | 18:39:13 | - TankMode = 1
27. February 2017 | 18:39:13 | - WarnPlayers = 0
27. February 2017 | 18:39:13 | - SingleplayerCheats = 1
27. February 2017 | 18:39:13 | - MinFPS = 1
27. February 2017 | 18:39:13 | - DisableBadWeapons = 1
27. February 2017 | 18:39:13 | - CBug = 16
27. February 2017 | 18:39:13 | - AntiBugKill = 1
27. February 2017 | 18:39:13 | - NoReload = 100
27. February 2017 | 18:39:13 | - NoReloadForSawnOff = 4
27. February 2017 | 18:39:13 | - ActiveGMC = 2
27. February 2017 | 18:39:13 | - GMCBan = 0
27. February 2017 | 18:39:13 | - ServerSideHealth = 1
27. February 2017 | 18:39:13 | - CheckVMPos = 0
27. February 2017 | 18:39:13 | - QuickTurn = 1
27. February 2017 | 18:39:13 | - VehicleTeleport = 1
27. February 2017 | 18:39:14 | - Wallride = 170
27. February 2017 | 18:39:14 | - DisplayTextDraw = 1
27. February 2017 | 18:39:14 | - AFK = 0
27. February 2017 | 18:39:14 | - PickupTeleport = 1
27. February 2017 | 18:39:14 | - FlyHack = 40
27. February 2017 | 18:39:14 | - JunkBusterChrome = 1
27. February 2017 | 18:39:14 | - CheckWalkAnims = 1
27. February 2017 | 18:39:14 | - ReportMoneyHack = 0
27. February 2017 | 18:39:14 | - SpeedhackAdvanced = 20
27. February 2017 | 18:39:14 | - Joypad = 0
27. February 2017 | 18:39:14 | - ArmedVehicles = 0
27. February 2017 | 18:39:14 | - VehicleRepair = 0
27. February 2017 | 18:39:14 | - TuningHack = 1
27. February 2017 | 18:39:14 | - PayForGuns = 0
27. February 2017 | 18:39:14 | - SpawnVehicles = 2
27. February 2017 | 18:39:14 | - MaxTotalWarnings = 15
27. February 2017 | 18:39:14 | - TooManyWarningsAction = 1
27. February 2017 | 18:39:14 | - AirbrakeDetection = 1
27. February 2017 | 18:39:14 | - SpeedhackDetection = 0
27. February 2017 | 18:39:14 | 0 IP-bans have been loaded.
27. February 2017 | 18:39:14 | 0 temporary bans have been loaded.
27. February 2017 | 18:39:14 | 0 whitelist entries have been loaded.
27. February 2017 | 18:39:14 | 0 blacklist entries have been loaded.
27. February 2017 | 18:39:14 | 41 bad words have been loaded.
27. February 2017 | 18:39:14 | 4 forbidden weapons have been loaded.
27. February 2017 | 18:39:14 | JunkBuster has been configurated.
27. February 2017 | 18:39:14 | JunkBuster (v11) has successfully been loaded.
27. February 2017 | 18:45:35 | Executing JunkBuster Chrome for player 'Ashley_Woods'.
27. February 2017 | 18:53:19 | Resetting player classes.
27. February 2017 | 19:46:43 | Executing JunkBuster Chrome for player 'Ashley_Woods'.
27. February 2017 | 19:49:11 | Executing JunkBuster Chrome for player 'Ashley_Woods'.
27. February 2017 | 19:51:20 | Executing JunkBuster Chrome for player 'Ashley_Woods'.
27. February 2017 | 20:03:53 | Resetting player classes.
27. February 2017 | 20:04:57 | Executing JunkBuster Chrome for player 'Claudia_Brockway'.
27. February 2017 | 20:20:02 | Resetting player classes.
27. February 2017 | 20:21:07 | Executing JunkBuster Chrome for player 'Claudia_Brockway'.
28. February 2017 | 23:18:00 | Loading JunkBuster...
28. February 2017 | 23:18:00 | Current JunkBuster configuration: 
28. February 2017 | 23:18:00 | - WeaponHack = 0
28. February 2017 | 23:18:00 | - MoneyHack = 0
28. February 2017 | 23:18:00 | - Jetpack = 0
28. February 2017 | 23:18:00 | - HealthHack = 0
28. February 2017 | 23:18:00 | - ArmourHack = 1
28. February 2017 | 23:18:00 | - DriveBy = 3
28. February 2017 | 23:18:00 | - Spam = 0
28. February 2017 | 23:18:00 | - CommandSpam = 0
28. February 2017 | 23:18:00 | - BadWords = 0
28. February 2017 | 23:18:00 | - CarJackHack = 0
28. February 2017 | 23:18:00 | - TeleportHack = 1
28. February 2017 | 23:18:00 | - MaxPing = 1000
28. February 2017 | 23:18:00 | - SpectateHack = 0
28. February 2017 | 23:18:00 | - Blacklist = 0
28. February 2017 | 23:18:00 | - IpBans = 0
28. February 2017 | 23:18:00 | - TempBans = 0
28. February 2017 | 23:18:00 | - SpawnKill = 3
28. February 2017 | 23:18:00 | - CapsLock = 0
28. February 2017 | 23:18:00 | - 3DSpeed = 0
28. February 2017 | 23:18:00 | - MaxSpeed = 999
28. February 2017 | 23:18:00 | - AdminImmunity = 1
28. February 2017 | 23:18:00 | - Advertisement = 0
28. February 2017 | 23:18:00 | - FreezeUpdate = 0
28. February 2017 | 23:18:00 | - SpawnTime = 10
28. February 2017 | 23:18:00 | - CheckpointTeleport = 1
28. February 2017 | 23:18:00 | - Airbrake = 130
28. February 2017 | 23:18:00 | - TankMode = 1
28. February 2017 | 23:18:00 | - WarnPlayers = 0
28. February 2017 | 23:18:00 | - SingleplayerCheats = 1
28. February 2017 | 23:18:00 | - MinFPS = 1
28. February 2017 | 23:18:00 | - DisableBadWeapons = 1
28. February 2017 | 23:18:00 | - CBug = 16
28. February 2017 | 23:18:00 | - AntiBugKill = 1
28. February 2017 | 23:18:00 | - NoReload = 100
28. February 2017 | 23:18:00 | - NoReloadForSawnOff = 4
28. February 2017 | 23:18:00 | - ActiveGMC = 2
28. February 2017 | 23:18:00 | - GMCBan = 0
28. February 2017 | 23:18:00 | - ServerSideHealth = 1
28. February 2017 | 23:18:00 | - CheckVMPos = 0
28. February 2017 | 23:18:00 | - QuickTurn = 1
28. February 2017 | 23:18:00 | - VehicleTeleport = 1
28. February 2017 | 23:18:00 | - Wallride = 170
28. February 2017 | 23:18:00 | - DisplayTextDraw = 1
28. February 2017 | 23:18:00 | - AFK = 0
28. February 2017 | 23:18:00 | - PickupTeleport = 1
28. February 2017 | 23:18:00 | - FlyHack = 40
28. February 2017 | 23:18:00 | - JunkBusterChrome = 1
28. February 2017 | 23:18:00 | - CheckWalkAnims = 1
28. February 2017 | 23:18:00 | - ReportMoneyHack = 0
28. February 2017 | 23:18:00 | - SpeedhackAdvanced = 20
28. February 2017 | 23:18:01 | - Joypad = 0
28. February 2017 | 23:18:01 | - ArmedVehicles = 0
28. February 2017 | 23:18:01 | - VehicleRepair = 0
28. February 2017 | 23:18:01 | - TuningHack = 1
28. February 2017 | 23:18:01 | - PayForGuns = 0
28. February 2017 | 23:18:01 | - SpawnVehicles = 2
28. February 2017 | 23:18:01 | - MaxTotalWarnings = 15
28. February 2017 | 23:18:01 | - TooManyWarningsAction = 1
28. February 2017 | 23:18:01 | - AirbrakeDetection = 1
28. February 2017 | 23:18:01 | - SpeedhackDetection = 0
28. February 2017 | 23:18:01 | 0 IP-bans have been loaded.
28. February 2017 | 23:18:01 | 0 temporary bans have been loaded.
28. February 2017 | 23:18:01 | 0 whitelist entries have been loaded.
28. February 2017 | 23:18:01 | 0 blacklist entries have been loaded.
28. February 2017 | 23:18:01 | 41 bad words have been loaded.
28. February 2017 | 23:18:01 | 4 forbidden weapons have been loaded.
28. February 2017 | 23:18:01 | JunkBuster has been configurated.
28. February 2017 | 23:18:01 | JunkBuster (v11) has successfully been loaded.
28. February 2017 | 23:18:57 | Loading JunkBuster...
28. February 2017 | 23:18:57 | Current JunkBuster configuration: 
28. February 2017 | 23:18:57 | - WeaponHack = 0
28. February 2017 | 23:18:57 | - MoneyHack = 0
28. February 2017 | 23:18:57 | - Jetpack = 0
28. February 2017 | 23:18:57 | - HealthHack = 0
28. February 2017 | 23:18:57 | - ArmourHack = 1
28. February 2017 | 23:18:57 | - DriveBy = 3
28. February 2017 | 23:18:57 | - Spam = 0
28. February 2017 | 23:18:57 | - CommandSpam = 0
28. February 2017 | 23:18:57 | - BadWords = 0
28. February 2017 | 23:18:57 | - CarJackHack = 0
28. February 2017 | 23:18:57 | - TeleportHack = 1
28. February 2017 | 23:18:57 | - MaxPing = 1000
28. February 2017 | 23:18:57 | - SpectateHack = 0
28. February 2017 | 23:18:57 | - Blacklist = 0
28. February 2017 | 23:18:57 | - IpBans = 0
28. February 2017 | 23:18:57 | - TempBans = 0
28. February 2017 | 23:18:57 | - SpawnKill = 3
28. February 2017 | 23:18:57 | - CapsLock = 0
28. February 2017 | 23:18:57 | - 3DSpeed = 0
28. February 2017 | 23:18:57 | - MaxSpeed = 999
28. February 2017 | 23:18:57 | - AdminImmunity = 1
28. February 2017 | 23:18:57 | - Advertisement = 0
28. February 2017 | 23:18:57 | - FreezeUpdate = 0
28. February 2017 | 23:18:57 | - SpawnTime = 10
28. February 2017 | 23:18:57 | - CheckpointTeleport = 1
28. February 2017 | 23:18:57 | - Airbrake = 130
28. February 2017 | 23:18:57 | - TankMode = 1
28. February 2017 | 23:18:57 | - WarnPlayers = 0
28. February 2017 | 23:18:57 | - SingleplayerCheats = 1
28. February 2017 | 23:18:57 | - MinFPS = 1
28. February 2017 | 23:18:57 | - DisableBadWeapons = 1
28. February 2017 | 23:18:57 | - CBug = 16
28. February 2017 | 23:18:57 | - AntiBugKill = 1
28. February 2017 | 23:18:57 | - NoReload = 100
28. February 2017 | 23:18:57 | - NoReloadForSawnOff = 4
28. February 2017 | 23:18:57 | - ActiveGMC = 2
28. February 2017 | 23:18:57 | - GMCBan = 0
28. February 2017 | 23:18:57 | - ServerSideHealth = 1
28. February 2017 | 23:18:57 | - CheckVMPos = 0
28. February 2017 | 23:18:57 | - QuickTurn = 1
28. February 2017 | 23:18:57 | - VehicleTeleport = 1
28. February 2017 | 23:18:57 | - Wallride = 170
28. February 2017 | 23:18:57 | - DisplayTextDraw = 1
28. February 2017 | 23:18:57 | - AFK = 0
28. February 2017 | 23:18:57 | - PickupTeleport = 1
28. February 2017 | 23:18:57 | - FlyHack = 40
28. February 2017 | 23:18:57 | - JunkBusterChrome = 1
28. February 2017 | 23:18:57 | - CheckWalkAnims = 1
28. February 2017 | 23:18:57 | - ReportMoneyHack = 0
28. February 2017 | 23:18:57 | - SpeedhackAdvanced = 20
28. February 2017 | 23:18:57 | - Joypad = 0
28. February 2017 | 23:18:57 | - ArmedVehicles = 0
28. February 2017 | 23:18:58 | - VehicleRepair = 0
28. February 2017 | 23:18:58 | - TuningHack = 1
28. February 2017 | 23:18:58 | - PayForGuns = 0
28. February 2017 | 23:18:58 | - SpawnVehicles = 2
28. February 2017 | 23:18:58 | - MaxTotalWarnings = 15
28. February 2017 | 23:18:58 | - TooManyWarningsAction = 1
28. February 2017 | 23:18:58 | - AirbrakeDetection = 1
28. February 2017 | 23:18:58 | - SpeedhackDetection = 0
28. February 2017 | 23:18:58 | 0 IP-bans have been loaded.
28. February 2017 | 23:18:58 | 0 temporary bans have been loaded.
28. February 2017 | 23:18:58 | 0 whitelist entries have been loaded.
28. February 2017 | 23:18:58 | 0 blacklist entries have been loaded.
28. February 2017 | 23:18:58 | 41 bad words have been loaded.
